trip_date,trip_origin,trip_destination,start_odometer,end_odometer,total_km,ab_km,bc_km,mb_km,on_km,sk_km,ab_fuel,bc_fuel,mb_fuel,on_fuel,sk_fuel,matching_invoice_number,invoice_date,invoice_time,invoice_location,total_cost,source_log,total_fuel_litres,fuel_source,fuel_source_reliability,km_per_tank,avg_fuel_per_tank,fuel_litres_per_km,cycle_fuel_per_km,fuel_cost_per_km,provincial_sum_km,km_reconciliation_gap,odometer_gap,cross_border_trip,ab_dist_prop,ab_fuel_prop,ab_dist_fuel_variance,bc_dist_prop,bc_fuel_prop,bc_dist_fuel_variance,mb_dist_prop,mb_fuel_prop,mb_dist_fuel_variance,on_dist_prop,on_fuel_prop,on_dist_fuel_variance,sk_dist_prop,sk_fuel_prop,sk_dist_fuel_variance,weekly_avg_distance_km,weekly_avg_fuel_litres,monthly_avg_distance_km,monthly_avg_fuel_litres,dist_to_weekly_ratio,fuel_to_weekly_ratio,dist_to_monthly_ratio,fuel_to_monthly_ratio
2016-03-06,Edmonton,Kelowna,92604.0,93179.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_1_Excel,46.445,missing,0,3825.0,46.445,0.08077391304347827,0.012142483660130718,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2016-03-16,Caledon,Red Deer,305118.0,308368.0,3250.0,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,0.0,46.445,0.0,3537601,2016-03-16 00:00:00,09:56:00,"CALEDON, ON",40.83,Log_1_Excel,46.445,invoice,3,115.0,37.8375,0.01429076923076923,0.32902173913043475,0.012563076923076923,3250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,46.445,1.0,1.0,5.6521739130434785,1.0
2016-04-30,Burnaby,Lankey,189560.0,189645.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0102022606,2016-04-30 00:00:00,15:15:54,"BURNABY,, BC",31.0,Log_1_Excel,37.8375,invoice,3,115.0,37.8375,0.4451470588235294,0.32902173913043475,0.36470588235294116,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2016-05-04,Langley,Burnaby,41908.0,41938.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,29.23,0.0,0.0,0.0,137400032RT,2016-05-04 00:00:00,16:26:26,"LANGLEY, BC",33.0,Log_1_Excel,29.23,invoice,3,30.0,29.23,0.9743333333333334,0.9743333333333334,1.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,37.8375,85.0,37.8375,0.35294117647058826,0.7725140403039313,0.35294117647058826,0.7725140403039313
2020-08-23,Lankey ,Burnaby,41908.0,41938.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,29.23,0.0,0.0,0.0,62165364653,2020-08-23 00:00:00,03:31:00,"LANKEY, BC",33.0,Log_1_Excel,29.23,invoice,3,90.0,38.219,0.9743333333333334,0.42465555555555556,1.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2021-05-08,"Barrie, ON","Willowdale, ON",211390.0,211480.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,47.208,0.0,126714,2021-05-08 00:00:00,16:27:00,"BARRIE, ON",59.43,Log_1_Excel,47.208,invoice,3,800.0,348.604,0.5245333333333333,0.435755,0.6603333333333333,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-01-03,"Nisku, AB ","Fort St. Jhon, BC ",731600.0,732400.0,800.0,650.0,150.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,650.0,provincial_log,2,1050.0,600.0,0.8125,0.5714285714285714,0.0,800.0,0.0,0.0,1.0,0.8125,1.0,-0.1875,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-01-04,"Kelowna, BC ","Nisku, AB ",754000.0,755050.0,1050.0,500.0,550.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,550.0,provincial_log,2,530.0,575.0,0.5238095238095238,1.0849056603773586,0.0,1050.0,0.0,1.0,1.0,0.47619047619047616,0.0,0.47619047619047616,0.5238095238095238,1.0,-0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,650.0,800.0,650.0,1.3125,0.8461538461538461,1.3125,0.8461538461538461
2022-01-06,"Valemount, BC ","Nisku, AB ",787270.0,787800.0,530.0,0.0,80.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,600.0,provincial_log,2,1000.0,605.0,1.1320754716981132,0.605,0.0,80.0,450.0,1.0,1.0,0.0,1.0,-1.0,0.1509433962264151,0.0,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,600.0,925.0,600.0,0.572972972972973,1.0,0.572972972972973,1.0
2022-01-13,nisku to grande prairie ,"Nisku, AB ",706600.0,707600.0,1000.0,1000.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,610.0,provincial_log,2,1620.0,667.0,0.61,0.41172839506172837,0.0,1000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,600.0,793.3333333333334,600.0,1.8867924528301887,1.0166666666666666,1.2605042016806722,1.0166666666666666
2022-01-14,nisku to grande prairie ,"Nisku, AB ",707600.0,708650.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,667.0,provincial_log_nearby,1,1620.0,667.0,0.6352380952380953,0.41172839506172837,0.0,1050.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,610.0,845.0,602.5,1.05,1.0934426229508196,1.242603550295858,1.1070539419087138
2022-01-18,"Nisku, AB ","Fort St. Jhon, BC ",708650.0,709220.0,570.0,420.0,150.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,724.0,provincial_log,2,1030.0,687.0,1.2701754385964912,0.6669902912621359,0.0,570.0,0.0,0.0,1.0,0.7368421052631579,1.0,-0.26315789473684215,0.2631578947368421,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,638.5,886.0,615.4,0.5560975609756098,1.133907595927956,0.6433408577878104,1.1764705882352942
2022-01-19,"Fort St. Jhon, BC ",Red Deer to Nisku ,709220.0,710250.0,1030.0,880.0,150.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,650.0,provincial_log,2,800.0,541.0,0.6310679611650486,0.67625,0.0,1030.0,0.0,0.0,1.0,0.8543689320388349,1.0,-0.1456310679611651,0.14563106796116504,0.0,0.14563106796116504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.3333333333334,667.0,833.3333333333334,633.5,1.1793893129770991,0.974512743628186,1.236,1.0260457774269929
2022-01-20,"Nisku, AB ","Prince George, BC ",710250.0,711050.0,800.0,450.0,350.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,432.0,provincial_log,2,950.0,388.5,0.54,0.4089473684210526,0.0,800.0,0.0,0.0,1.0,0.5625,1.0,-0.4375,0.4375,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.5,662.75,861.4285714285714,635.8571428571429,0.8767123287671232,0.6518294983025273,0.9286898839137645,0.6793978881150303
2022-01-21,"Prince George, BC ","Nisku, AB ",711050.0,712000.0,950.0,550.0,400.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,345.0,provincial_log,2,550.0,495.0,0.3631578947368421,0.9,0.0,950.0,0.0,0.0,1.0,0.5789473684210527,0.0,0.5789473684210527,0.42105263157894735,1.0,-0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.5,618.25,853.75,610.375,1.1014492753623188,0.5580266882329155,1.1127379209370425,0.5652262953102601
2022-01-24,"Nisku, AB ","Grande Prairie, AB ",712000.0,712550.0,550.0,550.0,0.0,0.0,0.0,0.0,645.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,645.0,provincial_log,2,600.0,615.0,1.1727272727272726,1.025,0.0,550.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.5,537.75,864.4444444444445,580.8888888888889,0.6567164179104478,1.199442119944212,0.6362467866323908,1.1103672532517215
2022-01-25,"Grande Prairie, AB ","Nisku, AB ",712550.0,713150.0,600.0,600.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,585.0,provincial_log,2,1480.0,617.5,0.975,0.4172297297297297,0.0,600.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,559.2,833.0,587.3,0.7692307692307693,1.046137339055794,0.7202881152460985,0.9960837731993871
2022-01-26,"Nisku, AB ","Fort St. Jhon, BC ",713150.0,713950.0,800.0,650.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,617.5,provincial_log_nearby,1,1480.0,617.5,0.771875,0.4172297297297297,0.0,800.0,0.0,0.0,1.0,0.8125,0.0,0.8125,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,531.4,811.8181818181819,587.0909090909091,1.0178117048346056,1.1620248400451638,0.9854423292273236,1.0517962217404768
2022-01-27,"Fort St. Jhon, BC ","Nisku, AB ",713950.0,714630.0,680.0,530.0,150.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,650.0,provincial_log,2,1450.0,670.0,0.9558823529411765,0.46206896551724136,0.0,680.0,0.0,0.0,1.0,0.7794117647058824,1.0,-0.22058823529411764,0.22058823529411764,0.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,524.9,810.8333333333334,589.625,0.918918918918919,1.2383311106877501,0.8386433710174717,1.1023955904176383
2022-01-30,"Nisku, AB ","Fort St. Jhon, BC ",714630.0,715230.0,600.0,500.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,670.0,provincial_log_nearby,1,1450.0,670.0,1.1166666666666667,0.46206896551724136,0.0,600.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.5,624.375,800.7692307692307,594.2692307692307,0.9125475285171103,1.073073073073073,0.7492795389048992,1.1274351174681252
2022-01-31,"Fort St. Jhon, BC ","Nisku, AB ",715230.0,716080.0,850.0,600.0,200.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,690.0,provincial_log,2,500.0,595.0,0.8117647058823529,1.19,0.0,800.0,50.0,0.0,1.0,0.7058823529411765,1.0,-0.2941176470588235,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,633.5,786.4285714285714,599.6785714285714,1.3157894736842106,1.0891870560378847,1.080835603996367,1.1506164016437377
2022-02-01,"Nisku, AB ","Grande Prairie, AB ",702870.0,703370.0,500.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,500.0,provincial_log,2,1070.0,600.0,1.0,0.5607476635514018,0.0,500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,642.5,790.6666666666666,605.7,0.7082152974504249,0.7782101167315175,0.6323777403035413,0.8254911672445104
2022-02-03,"Fort St. Jhon, BC ",Nisku to Fox Creek ,732400.0,733470.0,1070.0,920.0,150.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,700.0,provincial_log,2,735.0,625.0,0.6542056074766355,0.8503401360544217,0.0,1070.0,0.0,1.0,1.0,0.8598130841121495,1.0,-0.14018691588785048,0.14018691588785046,0.0,0.14018691588785046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.5,627.5,770.6666666666666,595.7,1.6273764258555132,1.1155378486055776,1.38840830449827,1.1750881316098707
2022-02-05,"Abbotsford, BC ","Valemount, BC ",771515.0,772250.0,735.0,0.0,735.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,550.0,provincial_log,2,2550.0,598.0,0.7482993197278912,0.23450980392156862,0.0,735.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,640.0,772.0,605.7,0.9735099337748344,0.859375,0.9520725388601037,0.9080402839689614
2022-02-06,"Nisku to Fort Sask, ","Nisku, AB ",787800.0,788100.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,598.0,provincial_log_nearby,1,2550.0,598.0,1.9933333333333334,0.23450980392156862,0.0,300.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,622.0,785.6666666666666,602.3666666666667,0.3994673768308921,0.9614147909967846,0.3818413237165889,0.9927508162248907
2022-02-13,Nisku to Kamloops ,"Williams Lake,BC ",720580.0,721780.0,1200.0,500.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,598.0,provincial_log_nearby,1,2550.0,598.0,0.49833333333333335,0.23450980392156862,0.0,1200.0,0.0,0.0,1.0,0.4166666666666667,0.0,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,598.0,739.0,601.5666666666667,4.0,1.0,1.6238159675236807,0.9940710367374078
2022-02-14,"Williams Lake, BC ","Nisku, AB ",721780.0,722830.0,1050.0,550.0,500.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,646.0,provincial_log,2,800.0,663.0,0.6152380952380953,0.82875,0.0,1050.0,0.0,0.0,1.0,0.5238095238095238,0.0,0.5238095238095238,0.47619047619047616,1.0,-0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,598.0,749.0,596.9666666666667,0.875,1.080267558528428,1.4018691588785046,1.0821374727790496
2022-02-15,"Nisku, AB ","Fort St. Jhon, BC ",722830.0,723630.0,800.0,650.0,150.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,680.0,provincial_log,2,850.0,665.0,0.85,0.7823529411764706,0.0,800.0,0.0,0.0,1.0,0.8125,1.0,-0.1875,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,622.0,767.8125,600.03125,0.7111111111111111,1.0932475884244373,1.0419210419210418,1.133274308629759
2022-02-16,"Fort St. Jhon, BC ","Nisku, AB ",723630.0,724480.0,850.0,700.0,150.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,650.0,provincial_log,2,1020.0,525.0,0.7647058823529411,0.5147058823529411,0.0,850.0,0.0,0.0,1.0,0.8235294117647058,1.0,-0.17647058823529416,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.6666666666666,641.3333333333334,769.7058823529412,604.7352941176471,0.8360655737704918,1.0135135135135134,1.104317921283913,1.0748504450172656
2022-02-17,"Nisku, AB ","Valleyview, AB ",724480.0,724850.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,525.0,provincial_log_nearby,1,1020.0,525.0,1.4189189189189189,0.5147058823529411,0.0,370.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,643.5,774.1666666666666,607.25,0.37948717948717947,0.8158508158508159,0.4779332615715824,0.8645533141210374
2022-02-18,"Grande Prairie, AB ","Nisku, AB ",724850.0,725500.0,650.0,650.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,400.0,provincial_log,2,800.0,475.0,0.6153846153846154,0.59375,0.0,650.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,619.8,763.0555555555555,596.1944444444445,0.7611241217798594,0.6453694740238787,0.8518383691299599,0.6709220519032754
2022-02-21,"Nisku, AB ","Fort St. Jhon, BC ",725500.0,726300.0,800.0,650.0,150.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,550.0,provincial_log,2,1150.0,640.0,0.6875,0.5565217391304348,0.0,800.0,0.0,0.0,1.0,0.8125,1.0,-0.1875,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,580.2,725.3125,606.53125,1.075268817204301,0.9479489831092726,1.1029728565273589,0.9067958163738472
2022-02-22,"Fort St. Jhon, BC ",Nisku to Calgary ,726300.0,727450.0,1150.0,1000.0,150.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,730.0,provincial_log,2,1200.0,705.0,0.6347826086956522,0.5875,0.0,1150.0,0.0,0.0,1.0,0.8695652173913043,1.0,-0.13043478260869568,0.13043478260869565,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,561.0,729.7058823529412,603.2058823529412,1.6570605187319885,1.3012477718360071,1.5759774284562675,1.2102003998244673
2022-02-23,Calgary to Grande Prairie ,"Nisku, AB ",727450.0,728650.0,1200.0,1200.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,680.0,provincial_log,2,1100.0,560.0,0.5666666666666667,0.509090909090909,0.0,1200.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,571.0,753.0555555555555,610.25,1.5706806282722514,1.1908931698774081,1.5935079306528956,1.1142974190905366
2022-02-24,Nisku to Chetwynd ,"Prince George, BC ",728650.0,729750.0,1100.0,650.0,450.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,440.0,provincial_log,2,850.0,390.0,0.4,0.4588235294117647,0.0,1100.0,0.0,0.0,1.0,0.5909090909090909,1.0,-0.40909090909090906,0.4090909090909091,0.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,577.0,789.1666666666666,612.1944444444445,1.3189448441247003,0.7625649913344887,1.3938753959873285,0.7187258950043105
2022-02-25,"Prince George, BC ","Nisku, AB ",729750.0,730600.0,850.0,450.0,350.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,340.0,provincial_log,2,1000.0,435.0,0.4,0.435,0.0,800.0,50.0,0.0,1.0,0.5294117647058824,0.0,0.5294117647058824,0.4117647058823529,1.0,-0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,560.0,816.9444444444445,604.1388888888889,0.8673469387755102,0.6071428571428571,1.0404624277456647,0.5627844958388891
2022-02-28,nisku to grande prairie ,"Nisku, AB ",730600.0,731600.0,1000.0,1000.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,530.0,provincial_log,2,1710.0,615.0,0.53,0.35964912280701755,0.0,1000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,548.0,827.9411764705883,585.1176470588235,0.9803921568627451,0.9671532846715328,1.2078152753108347,0.9058007439428973
2022-03-01,"Grande Prairie, AB ","Nisku, AB ",703370.0,704000.0,630.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,615.0,provincial_log_nearby,1,1710.0,615.0,0.9761904761904762,0.35964912280701755,0.0,630.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,544.0,837.5,582.0555555555555,0.5943396226415094,1.130514705882353,0.7522388059701492,1.056600171804906
2022-03-03,Fox Creek to Grande Prairie ,Nisku to Valleyview ,733470.0,734550.0,1080.0,1080.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,700.0,provincial_log,2,500.0,694.0,0.6481481481481481,1.388,0.0,1080.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,481.25,838.5294117647059,572.4705882352941,1.2067039106145252,1.4545454545454546,1.2879691336373202,1.2227702424989724
2022-03-05,"Valemount, BC ","Nisku, AB ",772250.0,772750.0,500.0,450.0,50.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,688.0,provincial_log,2,1050.0,669.0,1.376,0.6371428571428571,0.0,500.0,0.0,1.0,1.0,0.9,1.0,-0.09999999999999998,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.3333333333334,615.0,872.6470588235294,584.2352941176471,0.5535055350553505,1.1186991869918699,0.5729693292888439,1.1776077325815546
2022-03-14,nisku to grande prairie ,"Nisku, AB ",740600.0,741650.0,1050.0,1050.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,650.0,provincial_log,2,1050.0,700.0,0.6190476190476191,0.6666666666666666,0.0,1050.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,584.8,1.0,1.0,1.1904761904761905,1.1114911080711356
2022-03-15,Nisku to Clairmont ,"Nisku, AB ",741650.0,742700.0,1050.0,1050.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,750.0,provincial_log,2,880.0,675.0,0.7142857142857143,0.7670454545454546,0.0,1050.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,650.0,892.5,588.875,1.0,1.1538461538461537,1.1764705882352942,1.2736149437486732
2022-03-16,Nisku to Hinton ,Red Deer to Nisku ,742700.0,743580.0,880.0,880.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,600.0,provincial_log,2,770.0,465.0,0.6818181818181818,0.6038961038961039,0.0,880.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,700.0,883.125,598.375,0.8380952380952381,0.8571428571428571,0.9964614295824487,1.0027156883225403
